#{"t_start": 1768050674.0728588, "env_id": "None"}
r,l,t
394.0181,55,1001.708805
372.397,55,1001.820905
372.3874,55,1001.897961
372.3874,55,1001.971709
369.2891,55,1002.045796
372.3873,55,1002.13574
355.1333,55,1002.227917
365.1332,55,1002.297844
354.3351,55,1002.366782
372.3415,55,1002.439224
369.3351,55,1002.515034
367.3415,55,1002.591721
372.3874,55,1002.674938
372.3874,55,1002.753297
384.27,55,1002.833426
370.1465,55,1002.906547
354.4135,55,1002.982367
372.3874,55,1003.054224
357.3874,55,1003.124815
370.2575,55,1003.194659
340.2707,55,1003.265397
340.2575,55,1003.335605
385.0223,55,1003.409189
384.0144,55,1003.480992
385.1923,55,1003.556172
372.3873,55,1003.627217
379.3447,55,1003.701008
353.8117,55,1003.780341
357.4657,55,1003.860301
357.3873,55,1003.936901
369.3352,55,1004.035822
355.267,55,1004.138185
387.3874,55,1004.216379
355.3359,55,1004.294752
357.3874,55,1004.372343
357.3414,55,1004.448408
385.202,55,1004.52602
387.3875,55,1004.59654
357.3415,55,1004.671394
340.1887,55,1004.740565
369.3445,55,1004.804823
370.2574,55,1004.87106
367.3873,55,1004.937593
367.3873,55,1005.006258
372.3414,55,1005.071993
372.3873,55,1005.140213
387.3873,55,1005.206308
372.4657,55,1005.276923
372.3874,55,1005.346191
357.2729,55,1005.411716
339.224,55,1005.480128
372.3414,55,1005.547004
412.3416,55,1005.612902
402.3415,55,1005.679216
370.2707,55,1005.74228
372.3874,55,1005.809343
372.3874,55,1005.875999
372.4656,55,1005.94443
387.3873,55,1006.015701
372.3874,55,1006.084076
370.1924,55,1006.151024
355.2575,55,1006.216183
369.3446,55,1006.285094
387.3415,55,1006.352206
357.3413,55,1006.416938
340.0682,55,1006.484179
354.2795,55,1006.555108
372.3873,55,1006.626329
372.3873,55,1006.700932
342.3873,55,1006.765068
367.4659,55,1006.830008
357.4657,55,1006.895766
380.1465,55,1006.967161
369.289,55,1007.038361
342.4658,55,1007.104196
372.3875,55,1007.169198
384.0145,55,1007.237405
372.3416,55,1007.308733
372.3968,55,1007.374333
355.3357,55,1007.440308
370.2117,55,1007.506213
357.3875,55,1007.569403
370.2018,55,1007.638425
357.3875,55,1007.710821
354.0144,55,1007.778304
372.3415,55,1007.848832
385.3357,55,1007.923036
397.3971,55,1007.993488
369.3904,55,1008.065984
387.3873,55,1008.138259
342.3873,55,1008.213354
357.4656,55,1008.286059
387.4657,55,1008.356003
400.2671,55,1008.428387
357.4657,55,1008.498176
372.3873,55,1008.56594
382.3413,55,1008.640847
372.3874,55,1008.715138
369.27,55,1008.786373
354.335,55,1008.855292
372.3969,55,1008.928728
372.3873,55,1009.014318
369.3446,55,1009.096466
387.3414,55,1009.168147
372.3873,55,1009.241676
385.2706,55,1009.317777
353.8902,55,1009.389561
354.2204,55,1009.458168
353.9588,55,1009.526245
372.4657,55,1009.605256
370.3358,55,1009.678935
357.4657,55,1009.75473
372.3968,55,1009.822939
382.3873,55,1009.896508
372.3416,55,1009.96764
372.3873,55,1010.035158
367.2563,55,1010.107528
387.3415,55,1010.176558
372.3873,55,1010.245776
342.2631,55,1010.322998
396.6297,55,1010.396765
369.3352,55,1010.473978
387.3874,55,1019.080323
372.3875,55,1019.158983
387.3873,55,1019.23707
384.2109,55,1019.310314
372.3873,55,1019.3922
384.3353,55,1019.469738
372.4658,55,1019.555742
372.2632,55,1019.650686
370.2707,55,1019.737369
372.3873,55,1019.807612
355.2575,55,1019.882295
387.3875,55,1019.953093
402.3874,55,1020.036012
387.3874,55,1020.11037
372.3972,55,1020.191589
387.3874,55,1020.272729
382.3874,55,1020.345475
357.3414,55,1020.437504
372.4659,55,1020.522667
397.3415,55,1020.611193
385.2575,55,1020.691855
402.3873,55,1020.768561
387.3414,55,1020.852943
387.3415,55,1020.935172
372.3414,55,1021.011362
372.3187,55,1021.103229
402.3415,55,1021.185916
372.3873,55,1021.266464
355.2669,55,1021.338569
372.4656,55,1021.412537
372.397,55,1021.487108
357.3415,55,1021.564003
402.3874,55,1021.646785
402.4657,55,1021.723084
402.4659,55,1021.809495
402.3873,55,1021.886735
387.2631,55,1021.963787
372.3968,55,1022.034411
385.2574,55,1022.104844
387.4657,55,1022.188791
355.267,55,1022.258753
384.3351,55,1022.329156
357.4656,55,1022.398969
372.4658,55,1022.466998
372.397,55,1022.535612
387.3874,55,1022.601981
372.4655,55,1022.670237
387.4655,55,1022.738391
370.1466,55,1022.804133
402.3874,55,1022.870329
387.3873,55,1022.937316
402.3969,55,1023.002967
379.27,55,1023.072539
357.3874,55,1023.141928
385.2575,55,1023.218659
387.4657,55,1023.292316
357.3414,55,1023.361087
372.4656,55,1023.426186
369.3447,55,1023.495365
372.4657,55,1023.573276
412.3873,55,1023.64599
372.3873,55,1023.717112
372.3969,55,1023.785789
372.3972,55,1023.857266
387.3873,55,1023.926353
372.4657,55,1024.016045
385.2705,55,1024.095687
402.4658,55,1024.174902
372.3415,55,1024.25567
382.3874,55,1024.33221
387.3415,55,1024.403799
402.3969,55,1024.471319
387.3874,55,1024.540417
372.4656,55,1024.616051
387.3873,55,1024.6847
387.3416,55,1024.750304
387.3874,55,1024.815555
394.2891,55,1024.882625
384.9441,55,1024.948831
395.3358,55,1025.017128
412.3873,55,1025.091187
387.3969,55,1025.160998
372.3874,55,1025.23159
384.0144,55,1025.302015
402.3874,55,1025.376209
387.3186,55,1025.445127
387.3969,55,1025.514572
372.2172,55,1025.587011
372.3876,55,1025.655637
370.2575,55,1025.729421
372.3875,55,1025.805875
384.0049,55,1025.892956
370.2575,55,1025.974888
372.3874,55,1026.066205
385.1466,55,1026.138251
372.3873,55,1026.218151
397.3873,55,1026.306645
385.2576,55,1026.400234
372.4656,55,1026.485488
372.3873,55,1026.559272
394.3904,55,1026.646918
387.3873,55,1026.717451
387.3187,55,1026.797617
387.2173,55,1026.87023
357.3968,55,1026.951367
372.2632,55,1027.028273
384.2889,55,1027.116031
357.4655,55,1027.199873
380.3357,55,1027.28532
354.2665,55,1027.362928
370.3356,55,1027.448964
387.2726,55,1027.522237
370.2575,55,1027.611159
372.3969,55,1027.691366
372.3875,55,1027.760075
387.4659,55,1027.835638
357.4659,55,1027.91281
387.3969,55,1027.996518
372.4659,55,1028.071192
402.3874,55,1028.145259
387.4659,55,1028.225979
367.3874,55,1028.301916
372.4659,55,1028.378134
387.3875,55,1028.460698
400.3358,55,1028.539107
402.4658,55,1028.613967
370.1466,55,1028.698157
372.3873,55,1028.775844
387.2632,55,1028.855819
387.3874,55,1028.93871
372.3874,55,1029.018415
370.1464,55,1029.11068
372.3873,55,1029.195824
397.3873,55,1029.304414
399.2107,55,1029.384508
387.3968,55,1029.468175
372.3968,55,1029.547939
382.3874,55,1029.622251
402.3873,55,1029.695888
370.2707,55,1029.779433
382.4659,55,1029.848961
382.4659,55,1029.916397
372.4657,55,1029.992335
387.3416,55,1030.065453
380.3357,55,1030.133628
370.2707,55,1030.202266
372.3873,55,1030.267023
370.1237,55,1030.335951
372.3873,55,1030.401694
357.2632,55,1030.471472
387.3188,55,1030.546208
357.4659,55,1030.616741
387.4657,55,1030.688665
380.3359,55,1030.756246
357.3874,55,1030.824068
369.2109,55,1030.889367
397.4658,55,1030.953734
387.3968,55,1031.024041
395.1466,55,1031.090531
372.3873,55,1031.156991
372.3414,55,1031.227059
387.2631,55,1031.301368
372.4658,55,1031.37398
387.4657,55,1031.441862
357.3415,55,1031.507866
372.3874,55,1031.575257
372.3415,55,1031.649853
387.3875,55,1031.718937
382.2729,55,1031.788216
372.3416,55,1031.856012
402.3414,55,1031.930619
385.2574,55,1032.00187
385.3358,55,1032.078567
372.3874,55,1032.160972
380.1429,55,1032.233814
372.3874,55,1032.308698
370.1925,55,1032.375072
355.2575,55,1032.442249
370.2116,55,1032.514608
387.3876,55,1032.58114
357.3969,55,1032.648381
372.3415,55,1032.720983
387.3875,55,1032.790832
372.3874,55,1032.860039
387.4655,55,1032.929991
370.2018,55,1032.998867
367.4658,55,1033.065546
357.2633,55,1033.135951
387.3874,55,1033.206819
387.2728,55,1033.271089
387.3874,55,1033.342524
387.3091,55,1033.411798
385.2575,55,1033.47893
372.3415,55,1033.548216
372.3414,55,1033.631918
402.3413,55,1033.72344
369.335,55,1033.800808
370.2576,55,1033.877023
372.4659,55,1033.956763
387.4658,55,1034.04892
372.3874,55,1034.130623
387.3874,55,1034.205575
372.3874,55,1034.276283
372.3414,55,1034.349863
387.3874,55,1034.425035
402.3875,55,1034.497698
370.1924,55,1034.574493
395.1333,55,1034.645649
372.3874,55,1034.720451
385.2117,55,1034.797008
372.4659,55,1034.872826
372.3415,55,1034.945308
372.4658,55,1035.01667
369.3351,55,1035.094237
402.3968,55,1035.181836
367.4659,55,1035.256904
372.3875,55,1035.333735
402.2729,55,1035.422376
357.4656,55,1035.508226
372.4658,55,1035.582017
385.1923,55,1035.661837
402.4656,55,1035.743643
385.1793,55,1035.816774
372.3875,55,1035.90394
357.3971,55,1035.984388
397.3874,55,1036.067056
387.3414,55,1036.146824
387.3874,55,1036.229059
387.4657,55,1036.316519
372.3414,55,1036.396917
372.2728,55,1036.474471
385.2672,55,1036.543045
372.4657,55,1036.623918
372.4656,55,1044.782809
372.3873,55,1044.869793
387.3873,55,1044.950165
382.3874,55,1045.025484
385.3358,55,1045.105915
402.3415,55,1045.191925
387.3874,55,1045.267731
402.3971,55,1045.340713
412.4659,55,1045.430263
402.3873,55,1045.510399
402.4655,55,1045.589307
372.4657,55,1045.669166
385.1924,55,1045.755703
372.3876,55,1045.832781
402.4657,55,1045.905125
382.397,55,1045.980788
387.4657,55,1046.061108
412.3414,55,1046.148454
387.4658,55,1046.228813
402.3417,55,1046.306834
372.3875,55,1046.37902
382.4659,55,1046.457832
387.3874,55,1046.536803
387.4659,55,1046.608313
400.2117,55,1046.69021
372.4655,55,1046.771241
372.3873,55,1046.852317
372.3873,55,1046.935847
370.1465,55,1047.01613
402.3874,55,1047.097588
387.4658,55,1047.190342
372.4656,55,1047.264737
387.3874,55,1047.342187
382.3415,55,1047.415587
370.1923,55,1047.493008
386.2872,55,1047.577224
387.4656,55,1047.648275
402.4655,55,1047.727952
387.3874,55,1047.808185
372.3873,55,1047.879915
402.3874,55,1047.953308
385.0682,55,1048.019956
387.3874,55,1048.088663
357.4656,55,1048.15507
372.3874,55,1048.223819
402.4656,55,1048.299214
357.3186,55,1048.380994
357.3968,55,1048.451058
387.3414,55,1048.51987
369.3352,55,1048.593195
372.3414,55,1048.665009
400.1923,55,1048.73472
397.3416,55,1048.806074
402.4656,55,1048.87284
387.3873,55,1048.943257
402.3969,55,1049.018241
387.3416,55,1049.106908
402.3874,55,1049.186442
387.3969,55,1049.255324
372.3873,55,1049.328104
402.3873,55,1049.396479
387.4657,55,1049.463788
387.3874,55,1049.530143
387.3876,55,1049.607662
385.0874,55,1049.68158
387.2631,55,1049.758844
372.4657,55,1049.830006
387.3873,55,1049.902854
372.3874,55,1049.970028
387.3415,55,1050.040444
385.0091,55,1050.114692
372.3874,55,1050.181945
372.3876,55,1050.252279
387.3874,55,1050.321069
372.3874,55,1050.391293
402.3874,55,1050.465638
402.4658,55,1050.53227
372.3873,55,1050.606995
372.4659,55,1050.676862
387.4657,55,1050.75014
402.3874,55,1050.817216
370.2575,55,1050.883738
387.3873,55,1050.951465
387.3873,55,1051.019735
372.4657,55,1051.089563
382.3416,55,1051.153626
402.4656,55,1051.220794
385.1923,55,1051.285894
382.3875,55,1051.350679
387.397,55,1051.429756
387.3876,55,1051.508
386.1555,55,1051.583633
387.3874,55,1051.664589
385.1466,55,1051.748695
397.3415,55,1051.838231
387.4659,55,1051.928333
387.3971,55,1052.01396
387.4657,55,1052.092247
355.202,55,1052.177783
412.3969,55,1052.257557
402.3969,55,1052.345297
372.3874,55,1052.428242
401.0087,55,1052.509924
387.3873,55,1052.597321
397.4656,55,1052.685641
387.4658,55,1052.765905
402.3873,55,1052.845152
387.3968,55,1052.920534
372.4658,55,1053.000533
387.3873,55,1053.079909
384.289,55,1053.162125
412.3968,55,1053.234365
402.3873,55,1053.315382
382.3186,55,1053.40085
402.3874,55,1053.478537
385.2669,55,1053.551911
387.3969,55,1053.625628
402.3873,55,1053.707001
387.4657,55,1053.789323
402.3416,55,1053.868962
382.4656,55,1053.948957
372.3874,55,1054.038567
387.3875,55,1054.127569
372.397,55,1054.206085
402.4656,55,1054.299039
402.3415,55,1054.384651
387.397,55,1054.464103
402.3873,55,1054.552069
382.2726,55,1054.626362
370.1925,55,1054.705878
387.3414,55,1054.786726
387.397,55,1054.864866
387.4657,55,1054.938196
387.3417,55,1055.021623
387.3971,55,1055.105474
387.3873,55,1055.184228
412.3875,55,1055.264953
372.2631,55,1055.331321
397.3874,55,1055.404254
385.0779,55,1055.500344
410.2574,55,1055.595544
387.3416,55,1055.676162
387.4659,55,1055.754676
372.3874,55,1055.840398
402.3875,55,1055.915941
397.3972,55,1056.03659
412.2633,55,1056.136897
402.4657,55,1056.252594
402.3971,55,1056.338196
402.4659,55,1056.446891
397.3874,55,1056.523351
372.3971,55,1056.622385
402.397,55,1056.698767
410.2575,55,1056.785949
372.3875,55,1056.871853
385.2669,55,1056.95139
385.1924,55,1057.038337
372.3414,55,1057.123853
355.2574,55,1057.196239
402.4659,55,1057.26789
397.3971,55,1057.355502
387.3875,55,1057.441386
400.2018,55,1057.525383
372.3875,55,1057.60915
372.3415,55,1057.684955
397.3414,55,1057.753912
387.3874,55,1057.820926
402.4657,55,1057.891193
385.1924,55,1057.962263
385.2707,55,1058.032163
402.3968,55,1058.124139
385.2575,55,1058.246755
362.3874,55,1058.326775
400.0682,55,1058.452263
387.3874,55,1058.527373
397.3873,55,1058.598469
387.3414,55,1058.671919
387.3874,55,1058.740179
402.2728,55,1058.809049
387.3091,55,1058.884744
372.3874,55,1058.962143
402.4659,55,1059.052995
372.3968,55,1059.143315
385.202,55,1059.221026
387.3874,55,1059.296027
370.1465,55,1059.366912
387.3876,55,1059.44875
387.3874,55,1059.523814
400.1466,55,1059.609446
372.3413,55,1059.700838
385.2574,55,1059.779708
387.397,55,1059.857208
397.3414,55,1059.944567
397.4659,55,1060.021001
402.4657,55,1060.107017
387.4658,55,1060.195973
402.3873,55,1060.275408
387.4657,55,1060.359853
387.4659,55,1060.441125
400.1465,55,1060.526147
402.4659,55,1060.604333
387.4655,55,1060.685757
394.2702,55,1060.773164
357.3874,55,1060.855754
412.3874,55,1060.946177
397.3416,55,1061.016891
372.4659,55,1061.102952
387.3414,55,1061.182142
387.3416,55,1061.266305
387.4658,55,1061.353903
387.3876,55,1061.431483
387.4657,55,1061.517941
372.4657,55,1061.602006
387.397,55,1061.689353
387.4659,55,1061.769134
397.3874,55,1061.838925
397.3874,55,1061.912016
387.3873,55,1061.985102
387.3972,55,1062.065873
387.4657,55,1062.15
395.2117,55,1062.232554
387.3416,55,1062.315744
402.3873,55,1062.404831
412.3873,55,1062.482156
370.3357,55,1062.580276
387.3414,55,1062.666021
387.3968,55,1062.766432
372.3873,55,1062.850186
382.3874,55,1062.940086
387.3415,55,1063.021902
412.4657,55,1063.104997
387.3968,55,1063.202118
387.4656,55,1072.356744
238.9919,56,1072.42825
-140.1975,62,1072.516304
319.3403,55,1072.603006
204.499,57,1072.706536
-232.2742,64,1072.81262
54.8931,60,1072.898669
155.5503,58,1072.989305
-111.1493,62,1073.074994
14.9954,60,1073.161897
-131.0748,63,1073.254751
-8.389,61,1073.351825
87.5539,59,1073.438737
-34.6915,61,1073.525792
-36.8112,61,1073.614668
150.975,58,1073.715008
3.5542,60,1073.803133
304.3498,55,1073.884852
-15.0825,60,1073.968862
120.1791,59,1074.055207
224.9214,56,1074.148899
53.5343,60,1074.229956
177.4434,58,1074.303864
7.5584,60,1074.37958
201.6763,57,1074.457451
32.1512,60,1074.539345
24.4164,60,1074.614945
285.1644,56,1074.681817
304.4623,55,1074.75681
209.7534,56,1074.832027
40.0095,60,1074.910971
84.0142,60,1074.99252
-80.3841,61,1075.068208
239.1064,56,1075.140136
-239.4182,63,1075.218087
74.6196,59,1075.291582
103.1859,59,1075.36864
125.2374,58,1075.444203
54.0854,60,1075.521184
-12.1175,60,1075.60105
-50.2955,61,1075.675702
139.3896,58,1075.745914
59.6684,59,1075.817832
139.7706,58,1075.892868
-101.5633,62,1075.970759
294.9312,56,1076.041763
239.543,56,1076.112564
251.2029,56,1076.179152
215.9482,57,1076.262045
30.4359,60,1076.33823
-90.7986,62,1076.419985
68.5366,60,1076.492295
-71.3517,62,1076.567654
299.6671,56,1076.637315
13.431,60,1076.71139
6.6468,60,1076.784648
149.7959,59,1076.862848
-112.4893,62,1076.961078
95.2374,58,1077.056037
235.3157,57,1077.137385
-10.9424,60,1077.212445
120.9279,59,1077.28364
35.3471,60,1077.35919
11.3118,60,1077.436485
99.346,59,1077.507803
-136.1708,63,1077.589363
190.0041,57,1077.661334
136.5319,58,1077.740271
204.7873,57,1077.811974
148.3101,58,1077.883611
-262.7234,63,1077.963982
105.2373,59,1078.039503
254.7993,56,1078.107943
-129.778,62,1078.200362
-1.3359,60,1078.284678
-38.6194,61,1078.376064
231.654,57,1078.45885
59.9478,59,1078.553209
-353.4631,65,1078.641613
53.9282,60,1078.726875
120.2482,59,1078.828049
219.8281,57,1078.913619
-135.5934,63,1079.009305
220.004,57,1079.104353
115.4466,59,1079.198543
10.7759,60,1079.294342
-62.6195,61,1079.373745
169.0007,58,1079.483552
104.1964,58,1079.590301
190.0824,57,1079.669466
221.4672,57,1079.750721
190.0822,57,1079.829346
204.681,57,1079.914703
85.8245,60,1080.009845
296.2125,56,1080.111062
105.8698,59,1080.210978
219.9651,57,1080.297687
252.6388,56,1080.381328
337.3874,55,1080.467737
204.5444,57,1080.555338
30.9575,60,1080.650231
74.8491,59,1080.735358
51.512,60,1080.819219
12.155,60,1080.90195
109.4299,58,1080.994223
191.213,57,1081.076862
235.0042,57,1081.16361
-0.4618,60,1081.255858
189.3112,57,1081.33533
119.7523,59,1081.432176
204.9581,57,1081.519864
150.3558,58,1081.604726
184.9478,58,1081.70034
-161.0138,63,1081.80582
284.5661,56,1081.892541
54.2295,60,1081.976318
-263.3565,64,1082.07146
104.3208,59,1082.169904
49.0227,60,1082.275622
49.2653,60,1082.356305
-165.802,63,1082.440933
-49.8539,61,1082.525062
68.6682,60,1082.599826
101.5848,59,1082.672543
205.0822,57,1082.749315
170.9278,58,1082.824888
152.6322,58,1082.899019
82.7974,60,1082.979789
-57.451,61,1083.056656
18.5473,60,1083.132278
32.0769,60,1083.207618
-64.9424,62,1083.287515
-130.898,63,1083.371258
174.958,57,1083.442179
202.7974,57,1083.513179
4.2888,60,1083.591004
254.7994,56,1083.660633
48.3749,60,1083.736391
-30.0613,60,1083.812195
-12.0701,60,1083.888334
96.9869,60,1083.970117
284.9214,56,1084.0439
-145.2908,63,1084.138254
3.2427,60,1084.224112
-165.0768,63,1084.327992
-52.7431,61,1084.413134
-99.5395,62,1084.49138
128.689,59,1084.57174
-59.9982,61,1084.661754
266.4054,56,1084.733395
151.0092,58,1084.804858
190.5503,57,1084.875941
88.5368,59,1084.949843
75.7097,59,1085.025602
-10.964,60,1085.109358
-146.6943,63,1085.200102
120.2706,59,1085.280265
39.2296,60,1085.357967
136.7325,58,1085.435269
117.5539,59,1085.513875
224.8778,56,1085.589639
55.3212,60,1085.674393
167.0422,58,1085.748049
85.4452,60,1085.831537
250.0823,57,1085.907308
-30.6337,61,1085.984512
171.3143,58,1086.058847
154.9485,58,1086.139577
231.539,57,1086.230716
-50.0763,61,1086.32474
33.5912,60,1086.416713
220.2044,57,1086.50828
22.3065,60,1086.592074
-123.4096,63,1086.686338
13.7407,60,1086.784059
137.8434,58,1086.882582
18.2427,60,1086.969507
275.8127,55,1087.053293
227.9218,57,1087.134427
-176.7749,63,1087.232637
65.076,60,1087.326416
227.0768,57,1087.411233
86.6101,59,1087.504129
174.8379,58,1087.587471
